Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
4995, 1A, BBa_K1763000, pSB1C3, --, OK, " ", Coding, 1, iGEM15_UCLA, , , , Confirmed(A), , "Apis mellifera (honeybee) silk fibroin 3 ", 
4995, 1B, BBa_K1592002, pSB1C3, --, OK, " ", Coding, 1, iGEM15_HUST-China, , , , Single error(A), , "Yarrowia lipolytica cell wall protein 3", 
4995, 1C, BBa_K1763001, pSB1C3, --, OK, , Composite, 1, iGEM15_UCLA, , , , Confirmed(A), , "Apis mellifera (honeybee) silk fibroin 3 with regulatory elements", 
4995, 1D, BBa_K1592003, pSB1C3, --, OK, , Coding, 1, iGEM15_HUST-China, , , , Confirmed(A), , "Mcfp3 with LIP2 prepro", 
4995, 1E, BBa_K1763004, pSB1C3, --, OK, , DNA, 1, iGEM15_UCLA, , , , Confirmed(A), , "Major Spidroin Protein 2 (MaSp2) with sticky ends CA", 
4995, 1F, BBa_K1592004, pSB1C3, --, OK, , Regulatory, 1, iGEM15_HUST-China, , , , Confirmed(A), , "promoter hp4d", 
4995, 1G, BBa_K1763009, pSB1C3, --, OK, , DNA, 1, iGEM15_UCLA, , , , Confirmed(A), , "Major Spidroin Protein 2 (MaSp2) Sequencing Core with AB Sticky Ends", 
4995, 1H, BBa_K1592007, pSB1C3, --, OK, , Coding, 1, iGEM15_HUST-China, , , , Single error(A), , " LIP prepro + E. coli ribosomal protein L2 (1-60aa) + YLcwp3 Fusion", 
4995, 1I, BBa_K1763010, pSB1C3, --, OK, , DNA, 1, iGEM15_UCLA, , , , Confirmed(A), , "Major Spidroin Protein 1 (MaSp1) with Sticky Ends AB", 
4995, 1J, BBa_K1592008, pSB1C3, --, OK, , Coding, 1, iGEM15_HUST-China, , , , Single error(A), , "LIP prepro + E. coli ribosomal protein L2 (61-202aa) + YLcwp3 Fusion", 
4995, 1K, BBa_K1763011, pSB1C3, --, OK, , DNA, 1, iGEM15_UCLA, , , , Confirmed(A), , "Major Spidroin Protein 1 (MaSp1) with Sticky Ends BC", 
4995, 1L, BBa_K1592009, pSB1C3, --, OK, , Coding, 1, iGEM15_HUST-China, , , , Single error(A), , "LIP2 prepro + E. coli ribosomal protein L2 (203-273aa) + YLcwp3 Fusion", 
4995, 1M, BBa_K1763012, pSB1C3, --, OK, , DNA, 1, iGEM15_UCLA, , , , Confirmed(A), , "Major Spidroin Protein 1 (MaSp1) with Sticky Ends CA", 
