Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
1, 1, BBa_B0011, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "LuxICDABEG (+/-)", 
1, 2, BBa_B0012, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "TE from coliphageT7", 
1, 3, BBa_B0013, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "TE from coliphage T7 (+/-)", 
1, 4, BBa_B0014, pSB1AK3, --, OK, , Terminator, 2, , , , , No sequence info, , "double terminator (B0012-B0011)", 
1, 5, BBa_B0015, pSB1AK3, --, OK, , Terminator, 2, , , , , No sequence info, , "double terminator (B0010-B0012)", 
1, 6, BBa_B0017, pSB1A2, --, OK, , Terminator, 2, , , , , No sequence info, , "double terminator (B0010-B0010)", 
1, 7, BBa_B0021, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "LuxICDABEG (+/-)  reversed", 
1, 8, BBa_B0022, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "TE from coliphageT7  reversed", 
1, 9, BBa_B0023, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "TE from coliphage T7  reversed", 
1, 10, BBa_B0024, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "double terminator (B0012-B0011)  reversed", 
1, 11, BBa_B0025, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "double terminator (B0015)  reversed", 
1, 12, BBa_B0030, pSB1A2, --, OK, , RBS, 1, , , , , No sequence info, , "RBS.1 (strong) -- modified from R. Weiss", 
1, 13, BBa_B0031, pSB1A2, --, OK, , RBS, 1, , , , , No sequence info, , "RBS.2 (weak) -- derivative of BBa_0030", 
1, 14, BBa_B0032, pSB1A2, --, OK, , RBS, 1, , , , , No sequence info, , "RBS.3 (medium) -- derivative of BBa_0030", 
1, 15, BBa_B0033, pSB1A2, --, OK, , RBS, 1, , , , , No sequence info, , "RBS.4 (weaker) -- derivative of BBa_0030", 
1, 16, BBa_B0034, pSB1A2, --, OK, , RBS, 1, , , , , No sequence info, , "RBS (Elowitz 1999) -- defines RBS efficiency", 
1, 17, BBa_C0012, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "lacI repressor  from E. coli (+LVA)", 
1, 18, BBa_C0040, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "tetracycline repressor from transposon Tn10 (+LVA)", 
1, 19, BBa_C0050, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "cI repressor from phage HK022  (+LVA?)", 
1, 20, BBa_C0051, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "cI repressor from E. coli phage lambda (+LVA) ", 
1, 21, BBa_C0052, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "cI repressor from phage  434 (+LVA)", 
1, 22, BBa_C0053, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "c2  repressor from Salmonella phage P22  (+LVA)", 
1, 23, BBa_C0060, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "autoinducer inactivation enzyme from Bacillus; hydrolyzes acetyl homoserine lactone", 
1, 24, BBa_C0061, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "autoinducer synthetase for AHL", 
1, 25, BBa_C0062, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "luxR repressor/activator   (no LVA?)", 
1, 26, BBa_C0070, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "autoinducer synthetase for N-butyryl-HSL (BHL) and HHL", 
1, 27, BBa_C0071, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "rhlR repressor/activator from P. aeruginosa PA3477 (+LVA)", 
1, 28, BBa_C0072, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "mnt repressor (strong) from Salmonella phage P22 (+LVA)", 
1, 29, BBa_C0073, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "mnt repressor (weak) from Salmonella phage P22 (+LVA)", 
1, 30, BBa_C0074, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "penI repressor from Bacillus licheniformis (+LVA)", 
