Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
1258, 1A, BBa_I6001, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04121.E0432", 
1258, 1B, BBa_J52013, pSB1AK3, --, OK, "Registry 2006 -> 2006 Source Plate 2", Coding, 1, , , , , Inconsistent(A), , "dnMyD88-linker-Rluc-linker-PEST191", 
1258, 1C, BBa_I6007, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04400.E0432", 
1258, 1D, BBa_S03575, pSB1AK3, --, OK, "Registry 2006 -> 2006 Source Plate 3", Intermediate, 2, , , , , Inconsistent(A), , "B0034:J32020", 
1258, 1E, BBa_I6013, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04510.E0432", 
1258, 1F, BBa_P0140, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0163]", 
1258, 1G, BBa_I6016, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04511.E0432", 
1258, 1H, BBa_P0312, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Inconsistent(A), , "PoPS -> LacI   [S0156]", 
1258, 1I, BBa_I6019, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04520.E0432", 
1258, 1J, BBa_P0340, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0157]", 
1258, 1K, BBa_I6301, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0420.I0500.Q04121.E0430", 
1258, 1L, BBa_P0353, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cII (p22)   [S0161]", 
1258, 1M, BBa_I6316, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0420.I0500.Q04511.E0430", 
1258, 1N, BBa_P0451, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cI (lambda)   [S0153]", 
1258, 1O, BBa_I6322, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0420.I0500.Q04530.E0430", 
