Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
1257, 1A, BBa_J04450, pSB1A10, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
1257, 1B, BBa_J44000, pSB1A2, --, OK, , DNA, 1, , , , , Confirmed(A), , "hixC binding site for Salmonella typhimurium Hin recombinase", 
1257, 1C, BBa_J04450, pSB1A3, --, OK, " ", Reporter, 5, , , , , Partially Confirmed(A), single bp mutation  should not affect rfp, "RFP Coding Device", 
1257, 1D, BBa_R0010, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "promoter (lacI regulated)", 
1257, 1E, BBa_J04450, pSB6A1, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
1257, 1F, BBa_I13453, pSB1A3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Pbad promoter", 
1257, 1G, BBa_J04450, pSB4A5, --, OK, " ", Reporter, 5, , , , , Partially Confirmed(A), two single bp mutations  should not affect rfp phenotype, "RFP Coding Device", 
1257, 1H, BBa_B0030, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.1 (strong) -- modified from R. Weiss", 
1257, 1I, BBa_J04450, BBa_J63009, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
1257, 1J, BBa_J44001, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "Reverse RBS (RBS<sub>rev</sub>)  -- corresponds to BBa_B0030", 
1257, 1K, BBa_J04450, BBa_J63010, --, OK, " ", Reporter, 5, , , , , Partially Confirmed(A), , "RFP Coding Device", 
1257, 1L, BBa_J31007, pSB1A2, --, OK, , Coding, 1, , , , , Long Part(A), possible software alignment issue, "tetracycline resistance protein TetA(C)  (forward)  [cf. BBa_J31006] ", 
1257, 1N, BBa_J31006, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), appears 2 species samples from results  streak out for single colonies and sequence before use, "tetracycline resistance protein TetA(C) (backwards) [cf. BBa_J31007]", 
1257, 1P, BBa_J31005, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "chloramphenicol acetyltransferase (forwards  CmF) [cf. BBa_J31004]", 
1257, 2A, BBa_B0011, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "LuxICDABEG (+/-)", 
1257, 2B, BBa_J52028, pSB1AK3, --, OK, , Reporter, 1, , , , , Confirmed(A), , "green fluorescent protein derived from A. victoria GFP (SwissProt: P42212) with PEST191 tag", 
1257, 2C, BBa_B0024, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "double terminator (B0012-B0011)  reversed", 
