Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
1259, 1A, BBa_K079050, pSB1A2, --, OK, , Reporter, 6, , , , , Single error(A), , "GFP reporter protein under the control of the J23100 constitutive promoter and LexA 2 operator", 
1259, 1B, BBa_K115001, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE)", 
1259, 1C, BBa_K098991, pSB1A2, --, OK, , Composite, 5, , , , , Confirmed(A), , "cI promoter with GFP reporter", 
1259, 1D, BBa_K115002, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (FourU)", 
1259, 1E, BBa_K098995, pSB1A2, --, OK, , Composite, 6, , , , , Inconsistent(A), , "heat sensitive cI QPI with high promoter", 
1259, 1F, BBa_K115003, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (PrfA)", 
1259, 1G, BBa_K098993, pSB1A2, --, OK, , Composite, 6, , , , , Inconsistent(A), , "heat sensitive cI QPI with low promoter", 
1259, 1H, BBa_K115008, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE)", 
1259, 1I, BBa_K113003, pSB1A2, --, OK, , Generator, 5, , , , , Inconsistent(A), , "pLac->tetR", 
1259, 1J, BBa_K115009, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (FourU)", 
1259, 1K, BBa_K113007, pSB1A2, --, OK, , Generator, 2, , , , , Inconsistent(A), , "pBad/araC->T7 polymerase", 
1259, 1L, BBa_K115016, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE 27°C)", 
1259, 1M, BBa_K113009, pSB1A2, --, OK, , Regulatory, 1, , , , , Inconsistent(A), , "pBad/araC", 
1259, 1N, BBa_K115017, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE 32°C)", 
1259, 1O, BBa_K088006, pSB1A2, --, OK, , Reporter, 14, , , , , Inconsistent(A), , "lacI+pL+cI+GFP+Pr+mRFP ", 
1259, 1P, BBa_K115020, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE hairpin 37°C)", 
1259, 2A, BBa_K106692, BBa_K106701, --, OK, , Coding, 1, , , , , Inconsistent(A), , "Sir3  AarI A!D part (A!D variant!)", 
1259, 2B, BBa_I746908, pSB1A2, --, OK, , Generator, 5, , , , , Inconsistent(A), , "superfolder GFP driven by pBAD promoter", 
1259, 2C, BBa_K106695, BBa_I766994, --, OK, , Generator, 4, , , , , Inconsistent(A), , "Sir3 under a strong constitutive promoter", 
1259, 2D, BBa_I746909, pSB1A2, --, OK, , Generator, 5, , , , , Confirmed(A), , "superfolder GFP driven by T7 promoter", 
1259, 2E, BBa_K165078, BBa_K165063, --, OK, , Device, 1, , , , , Inconsistent(A), , "LexA activable reporter on pRS306", 
1259, 2F, BBa_J37032, pSB1A2, --, OK, , Project, 5, , , , , Confirmed(A), , "GFP expression controlled by LuxR promoter", 
1259, 2G, BBa_K165080, BBa_K165062, --, OK, , Device, 2, , , , , Inconsistent(A), VR makes partial match  VF seq does not, "pGAL1 + Untagged LexA activator on pRS305 ", 
1259, 2H, BBa_K091109, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "LuxS", 
1259, 2I, BBa_K165090, BBa_K165063, --, OK, , Device, 8, , , , , Inconsistent(A), , "Gli1 bs + LexA bs + mCYC + LexA repressor (mCherryx2 tagged) on pRS306 ", 
1259, 2J, BBa_K091153, pSB1A2, --, OK, , Signalling, 2, , , , , Confirmed(A), , "Standard RBS with LuxS", 
1259, 2K, BBa_K165001, BBa_J63010, --, OK, , Regulatory, 1, , , , , Inconsistent(A), VR makes partial match  VF seq does not, "pGAL1+ w/XhoI sites", 
1259, 2L, BBa_K125110, pSB1A2, --, OK, , Regulatory, 2, , , , , Inconsistent(A), , "nir promoter + rbs (0.6)", 
1259, 2M, BBa_K165018, BBa_J63009, --, OK, , Terminator, 1, , , , , Single error(A), , "SV40 nuclear localization sequence + ADH1 transcription terminator", 
1259, 2N, BBa_K125310, pSB1A2, --, OK, , Tag, 1, , , , , Confirmed(A), , "slr2016 signal sequence from cyanobacterium Synechocystis; secretes protein", 
1259, 2O, BBa_K165028, BBa_J63010, --, OK, , Intermediate, 2, , , , , Inconsistent(A), , "Kozak + Sin3 Repression Domain", 
1259, 2P, BBa_K125500, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "GFP fusion brick", 
1259, 3A, BBa_K157010, BBa_K157000, --, OK, , Protein_Domain, 1, , , , , Inconsistent(A), , "glycine-serine linker fused to B-cell receptor transmembrane region; displays protein on cell surfac", 
