Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
2006, 1A, BBa_K079050, pSB1A2, --, OK, , Reporter, 6, , , , , Inconsistent(A), single bp mutation, "GFP reporter protein under the control of the J23100 constitutive promoter and LexA 2 operator", 
2006, 1B, BBa_K115001, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE)", 
2006, 1C, BBa_K098991, pSB1A2, --, OK, , Composite, 5, , , , , Confirmed(A), , "cI promoter with GFP reporter", 
2006, 1D, BBa_K115002, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (FourU)", 
2006, 1E, BBa_K098995, pSB1A2, --, OK, , Composite, 6, , , , , Inconsistent(A), partial match, "heat sensitive cI QPI with high promoter", 
2006, 1F, BBa_K115003, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (PrfA)", 
2006, 1G, BBa_K098993, pSB1A2, --, OK, , Composite, 6, , , , , Inconsistent(A), partial match, "heat sensitive cI QPI with low promoter", 
2006, 1H, BBa_K115008, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE)", 
2006, 1I, BBa_K113003, pSB1A2, --, OK, , Generator, 5, , , , , Inconsistent(A), partial match, "pLac->tetR", 
2006, 1J, BBa_K115009, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (FourU)", 
2006, 1K, BBa_K113007, pSB1A2, --, OK, , Generator, 2, , , , , Inconsistent(A), , "pBad/araC->T7 polymerase", 
2006, 1L, BBa_K115016, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE 27°C)", 
2006, 1M, BBa_K113009, pSB1A2, --, OK, , Regulatory, 1, , , , , Inconsistent(A), , "pBad/araC", 
2006, 1N, BBa_K115017, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE 32°C)", 
2006, 1O, BBa_K088006, pSB1A2, --, OK, , Reporter, 14, , , , , Long part(A), , "lacI+pL+cI+GFP+Pr+mRFP ", 
2006, 1P, BBa_K115020, pSB1AT3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE hairpin 37°C)", 
2006, 2A, BBa_K106692, BBa_K106701, --, OK, , Coding, 1, , , , , Inconsistent(A), , "Sir3  AarI A!D part (A!D variant!)", 
2006, 2B, BBa_I746908, pSB1A2, --, OK, , Generator, 5, , , , , Long part(A), , "superfolder GFP driven by pBAD promoter", 
2006, 2C, BBa_K106695, BBa_I766994, --, OK, , Generator, 4, , , , , Inconsistent(A), , "Sir3 under a strong constitutive promoter", 
2006, 2D, BBa_I746909, pSB1A2, --, OK, , Generator, 5, , , , , Confirmed(A), , "superfolder GFP driven by T7 promoter", 
2006, 2E, BBa_K165078, BBa_K165063, --, OK, , Device, 1, , , , , Inconsistent(A), , "LexA activable reporter on pRS306", 
2006, 2F, BBa_J37032, pSB1A2, --, OK, , Project, 5, , , , , Confirmed(A), , "GFP expression controlled by LuxR promoter", 
2006, 2G, BBa_K165080, BBa_K165062, --, OK, , Device, 2, , , , , Inconsistent(A), partial match, "pGAL1 + Untagged LexA activator on pRS305 ", 
