Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
2005, 1A, BBa_I6001, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04121.E0432", 
2005, 1B, BBa_J52013, pSB1AK3, --, OK, "Registry 2006 -> 2006 Source Plate 2", Coding, 1, , , , , Inconsistent(A), , "dnMyD88-linker-Rluc-linker-PEST191", 
2005, 1C, BBa_I6007, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04400.E0432", 
2005, 1D, BBa_S03575, pSB1AK3, --, OK, "Registry 2006 -> 2006 Source Plate 3", Intermediate, 2, , , , , Confirmed(A), , "B0034:J32020", 
2005, 1E, BBa_I6013, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04510.E0432", 
2005, 1F, BBa_P0140, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0163]", 
2005, 1G, BBa_I6016, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04511.E0432", 
2005, 1H, BBa_P0312, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Long Part(A), , "PoPS -> LacI   [S0156]", 
2005, 1I, BBa_I6019, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0422.I0500.Q04520.E0432", 
2005, 1J, BBa_P0340, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0157]", 
2005, 1K, BBa_I6301, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0420.I0500.Q04121.E0430", 
2005, 1L, BBa_P0353, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cII (p22)   [S0161]", 
2005, 1M, BBa_I6316, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0420.I0500.Q04511.E0430", 
2005, 1N, BBa_P0451, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cI (lambda)   [S0153]", 
2005, 1O, BBa_I6322, pSB1A2, --, OK, , Measurement, 15, , , , , Inconsistent(A), , "QPI Curve Test I0500.E0420.I0500.Q04530.E0430", 
2005, 1P, BBa_P0453, pSB1AK3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cII (p22)   [S0155]", 
2005, 2A, BBa_J23009, BBa_J23006, --, OK, "Registry 2006 -> 2006 Source Plate 1", RNA, 1, , , , , Confirmed(A), , "[key3d] riboregulator for lock3 variants", 
2005, 2B, BBa_K084014, pSB1A2, --, OK, , Signalling, 3, , , , , Inconsistent(A), Shows partial match  most likely to BBa_C0061, "3OC6HSL Sender Device", 
