Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
681, 1A, BBa_J04450, BBa_I51020, --, OK, "Plasmid BBa_I51020 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 1B, BBa_J44000, pSB1A2, --, OK, , DNA, 1, , , , , Confirmed(A), , "hixC binding site for Salmonella typhimurium Hin recombinase", 
681, 1C, BBa_J04450, BBa_I716101, --, OK, "Plasmid BBa_I716101 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 1D, BBa_R0010, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "promoter (lacI regulated)", 
681, 1E, BBa_J04450, BBa_J63009, --, OK, "Plasmid BBa_J63009 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 1F, BBa_I13453, pSB1A3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Pbad promoter", 
681, 1G, BBa_J04450, BBa_J63010, --, OK, "Plasmid BBa_J63010 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 1H, BBa_B0030, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.1 (strong) -- modified from R. Weiss", 
681, 1I, BBa_J04450, pSB1A10, --, OK, "Plasmid pSB1A10 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 1J, BBa_J44001, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "Reverse RBS (RBS<sub>rev</sub>)  -- corresponds to BBa_B0030", 
681, 1K, BBa_J04450, pSB1A3, --, OK, "Plasmid pSB1A3 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 1L, BBa_J31007, pSB1A2, --, OK, , Coding, 1, , , , , Single error(A), , "tetracycline resistance protein TetA(C)  (forward)  [cf. BBa_J31006] ", 
681, 1M, BBa_J04450, pSB4A5, --, OK, "Plasmid pSB4A5 with part BBa_J04450", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
681, 1N, BBa_J31006, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "tetracycline resistance protein TetA(C) (backwards) [cf. BBa_J31007]", 
681, 1O, BBa_J04450, pSB6A1, --, OK, "Plasmid pSB6A1 with part BBa_J04450", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
681, 1P, BBa_J31005, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "chloramphenicol acetyltransferase (forwards  CmF) [cf. BBa_J31004]", 
681, 2A, BBa_B0011, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "LuxICDABEG (+/-)", 
681, 2B, BBa_J52028, pSB1AK3, --, OK, , Reporter, 1, , , , , Long part(A), , "green fluorescent protein derived from A. victoria GFP (SwissProt: P42212) with PEST191 tag", 
681, 2C, BBa_B0024, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "double terminator (B0012-B0011)  reversed", 
681, 2D, BBa_J52008, pSB1AK3, --, OK, , Reporter, 1, , , , , Confirmed(A), , " luciferase: luciferin 2-monooxygenase from Renilla reniformis (EC 1.13.12.5; SwissProt:: P27652)", 
681, 2E, BBa_B0025, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "double terminator (B0015)  reversed", 
681, 2F, BBa_J52036, pSB1AK8, --, OK, , Generator, 2, , , , , Inconsistent(A), , "NF-kB-dependent promoter+dnMyD88", 
681, 2G, BBa_B0031, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.2 (weak) -- derivative of BBa_0030", 
681, 2H, BBa_J52035, pSB1AK3, --, OK, , Coding, 1, , , , , Confirmed(A), , "dnMyD88", 
681, 2I, BBa_B0032, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.3 (medium) -- derivative of BBa_0030", 
681, 2J, BBa_J32015, pSB1AK3, --, OK, , Tag, 1, , , , , Confirmed(A), , "PelB leader sequence; directs protein to E. coli periplasmic membrane", 
681, 2K, BBa_B0033, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.4 (weaker) -- derivative of BBa_0030", 
681, 2L, BBa_S03506, pSB1AK3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034:J32004", 
681, 2M, BBa_B0034, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS (Elowitz 1999) -- defines RBS efficiency", 
681, 2N, BBa_S03576, pSB1AK3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034:J32021", 
681, 2O, BBa_C0012, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "lacI repressor  from E. coli (+LVA)", 
681, 2P, BBa_B1001, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artifical  small  %T~=90)", 
681, 3A, BBa_P1010, BBa_I51020, --, OK, "Plasmid BBa_I51020 with part BBa_P1010", Generator, 1, , , , , Confirmed(A), , "ccdB cell death gene", 
681, 3B, BBa_J23039, pSB1A2, --, OK, , Composite, 5, , , , , Confirmed(A), , "[TetR]+[rbs][LuxI][dblTerm]  "Constitutive luxI"", 
681, 3C, BBa_P1010, BBa_I716101, --, OK, "Plasmid BBa_I716101 with part BBa_P1010", Generator, 1, , , , , Inconsistent(A), , "ccdB cell death gene", 
681, 3D, BBa_J23007, BBa_J23006, --, OK, , RNA, 1, , , , , Confirmed(A), , "[key3b] riboregulator for lock3 variants", 
681, 3E, BBa_P1010, BBa_J63009, --, OK, "Plasmid BBa_J63009 with part BBa_P1010", Generator, 1, , , , , Single error(A), , "ccdB cell death gene", 
681, 3F, BBa_J23008, BBa_J23006, --, OK, , RNA, 1, , , , , Confirmed(A), , "[key3c] riboregulator for lock3 variants", 
681, 3G, BBa_P1010, BBa_J63010, --, OK, "Plasmid BBa_J63010 with part BBa_P1010", Generator, 1, , , , , Inconsistent(A), , "ccdB cell death gene", 
681, 3H, BBa_J23022, BBa_J23006, --, OK, , Composite, 3, , , , , Partially confirmed(A), , "[key3d][TT]", 
681, 3I, BBa_P1010, pSB1A10, --, OK, "Plasmid pSB1A10 with part BBa_P1010", Generator, 1, , , , , Inconsistent(A), , "ccdB cell death gene", 
681, 3J, BBa_J23030, BBa_J23006, --, OK, , RNA, 1, , , , , Confirmed(A), , "[lock3b]", 
681, 3K, BBa_P1010, pSB1A3, --, OK, "Plasmid pSB1A3 with part BBa_P1010", Generator, 1, , , , , Single error(A), , "ccdB cell death gene", 
681, 3L, BBa_J23031, BBa_J23006, --, OK, , RNA, 1, , , , , Confirmed(A), , "[lock3c]", 
681, 3M, BBa_I52001, pSB4A5, --, OK, "Plasmid pSB4A5 with part BBa_I52001", Plasmid, 2, , , , , Confirmed(A), , "ccdB and nonfunctional pUC19 derived high copy origin", 
681, 3N, BBa_J23032, BBa_J23006, --, OK, , RNA, 1, , , , , Inconsistent(A), , "[lock3d]", 
681, 3O, BBa_P1010, pSB6A1, --, OK, "Plasmid pSB6A1 with part BBa_P1010", Generator, 1, , , , , Inconsistent(A), , "ccdB cell death gene", 
681, 3P, BBa_J23036, BBa_J23006, --, OK, , RNA, 1, , , , , Confirmed(A), , "[lock3h]", 
681, 4A, BBa_C0040, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "tetracycline repressor from transposon Tn10 (+LVA)", 
681, 4B, BBa_B1002, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  small  %T~=85%)", 
681, 4C, BBa_C0050, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "cI repressor from phage HK022  (+LVA?)", 
681, 4D, BBa_B1003, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  small  %T~=80)", 
681, 4E, BBa_C0051, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "cI repressor from E. coli phage lambda (+LVA) ", 
681, 4F, BBa_B1005, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  small  %T~=25%", 
681, 4G, BBa_C0052, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "cI repressor from phage  434 (+LVA)", 
681, 4H, BBa_B1006, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  large  %T~>90)", 
681, 4I, BBa_C0053, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "c2  repressor from Salmonella phage P22  (+LVA)", 
681, 4J, BBa_B1007, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  large  %T~=80)", 
681, 4K, BBa_C0060, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "autoinducer inactivation enzyme from Bacillus; hydrolyzes acetyl homoserine lactone", 
681, 4L, BBa_B1008, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  large   %T~=70)", 
681, 4M, BBa_C0061, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "autoinducer synthetase for AHL", 
681, 4N, BBa_B1009, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terminator (artificial  large  %T~=40%)", 
681, 4O, BBa_C0062, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "luxR repressor/activator   (no LVA?)", 
681, 4P, BBa_B1010, pSB1AK3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "Terninator (artificial  large  %T~<10)", 
681, 5A, BBa_J04450, pSB1C3, --, OK, "Plasmid pSB1C3 with part BBa_J04450", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
681, 5C, BBa_J04450, pSB3C5, --, OK, "Plasmid pSB3C5 with part BBa_J04450", Reporter, 5, , , , , Partially confirmed(A), , "RFP Coding Device", 
681, 5D, BBa_J61047, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "Cre DNA recombinase", 
681, 5E, BBa_P1010, pSB1C3, --, OK, "Plasmid pSB1C3 with part BBa_P1010", Generator, 1, , , , , Confirmed(A), , "ccdB cell death gene", 
681, 5F, BBa_J61048, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "[rnpB-T1] Terminator", 
681, 5G, BBa_I52001, pSB3C5, --, OK, "Plasmid pSB3C5 with part BBa_I52001", Plasmid, 2, , , , , Confirmed(A), , "ccdB and nonfunctional pUC19 derived high copy origin", 
681, 5H, BBa_J61201, pSB1A2, --, OK, , Translational_Unit, 1, , , , , Confirmed(A), , "[rbsGenR]", 
681, 5I, BBa_I52002, pSB4C5, --, OK, "Plasmid pSB4C5 with part BBa_I52002", Plasmid, 2, , , , , Confirmed(A), , "ccdB and minimal pUC19 derived high copy origin", 
681, 5J, BBa_J61100, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "Ribosome Binding Site Family Member", 
681, 5L, BBa_J61101, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "Ribosome Binding Site Family Member", 
681, 5N, BBa_J61107, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "Ribosome Binding Site Family Member", 
681, 5P, BBa_P1003, pSB1A1, --, OK, , Generator, 1, , , , , Inconsistent(A), , "kanamycin resistance cassette", 
681, 6A, BBa_E0020, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "engineered cyan fluorescent protein derived from A. victoria GFP ", 
681, 6B, BBa_I712009, pSB1AK8, --, OK, , Tag, 1, , , , , Confirmed(A), , "CD4 signal peptide; localizes to plasma membrane", 
681, 6C, BBa_E0022, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , " enhanced cyan fluorescent protein derived from A. victoria GFP", 
681, 6D, BBa_I712011, pSB1AK8, --, OK, , Coding, 1, , , , , Confirmed(A), , "CUb (split ubiquitin system)", 
681, 6E, BBa_E0032, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
681, 6F, BBa_I712012, pSB1AK8, --, OK, , Coding, 1, , , , , Confirmed(A), , "TIR domain of TLR3", 
681, 6G, BBa_R0011, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (lacI regulated  lambda pL hybrid)", 
681, 6H, BBa_I712015, pSB1AK8, --, OK, , Tag, 1, , , , , Confirmed(A), , "HIV-1 protease cleavage site", 
681, 6I, BBa_R0040, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "TetR repressible promoter", 
681, 6J, BBa_I712026, pSB1AK8, --, OK, , Tag, 1, , , , , Confirmed(A), , "myristoilation signal sequence; anchors protein to membrane", 
681, 6K, BBa_R0051, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "promoter (lambda cI regulated)", 
