Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
2546, 1A, BBa_S0105, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0053", 
2546, 1C, BBa_I13401, pSB1C3, --, OK, , Reporter, 3, , , , , Confirmed(A), , "GFP reporter for RHS of library test constructs", 
2546, 1E, BBa_I732020, pSB1C3, --, OK, , Generator, 4, , , , , Confirmed(A), , "lacZ alpha (fragment RBS+ TERM+)", 
2546, 1G, BBa_C2001, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "Zif23-GCN4 engineered repressor (+LVA  C2000 codon-optimized for E.coli)", 
2546, 1I, BBa_Q04530, pSB1C3, --, OK, , Inverter, 5, , , , , Confirmed(A), , "QPI (B0034.C0053.B0015.R0053)", 
2546, 1K, BBa_I14018, pSB1C3, --, OK, , Regulatory, 1, , , , , Inconsistent(A), , "P(Bla)", 
2546, 1M, BBa_I6116, pSB1C3, --, OK, , Measurement, 4, , , , , Inconsistent(A), , "R0077.E0030.B0015", 
2546, 1O, BBa_S03724, pSB1C3, --, OK, , Intermediate, 7, , , , , Confirmed(A), , "B0015:S03708", 
2546, 2A, BBa_I746107, pSB1C3, --, OK, , Signalling, 8, , , , , Long part(A), , "I746101 (AIP sensor infrastructure) + I746105 (Inducible P2 + GFP reporter)", 
2546, 2C, BBa_K145001, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "T7 RNA polymerase", 
2546, 2E, BBa_K145014, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "T7 RNA Polymerase with UmuD derived tag", 
2546, 2G, BBa_K145302, pSB1C3, --, OK, , Generator, 10, , , , , Long part(A), , "luxI generator controlled by key/lock", 
2546, 2I, BBa_K145280, pSB1C3, --, OK, , Composite, 10, , , , , Long part(A), , "GFP-LVA under TetR control", 
