Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
2545, 1A, BBa_B0012, pSB1C3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "TE from coliphageT7", 
2545, 1B, BBa_I716155, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "hemD", 
2545, 1C, BBa_B0013, pSB1C3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "TE from coliphage T7 (+/-)", 
2545, 1D, BBa_I718017, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "lox71", 
2545, 1E, BBa_B0023, pSB1C3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "TE from coliphage T7  reversed", 
2545, 1F, BBa_I742101, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "dif site with forward orientation", 
2545, 1G, BBa_B0031, pSB1C3, --, OK, , RBS, 1, , , , , Inconsistent(A), , "RBS.2 (weak) -- derivative of BBa_0030", 
2545, 1H, BBa_I742102, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "dif site with reverse orientation", 
2545, 1I, BBa_B0032, pSB1C3, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.3 (medium) -- derivative of BBa_0030", 
2545, 1J, BBa_I742158, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "crtZ (beta-carotene hydroxylase) with native rbs", 
2545, 1K, BBa_B0033, pSB1C3, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.4 (weaker) -- derivative of BBa_0030", 
2545, 1L, BBa_I741018, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Right facing promoter (for xylF) controlled by xylR and CRP-cAMP", 
2545, 1M, BBa_C0012, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "lacI repressor  from E. coli (+LVA)", 
2545, 1N, BBa_I741005, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "XylR Transcriptional Regulator Right Facing", 
2545, 1O, BBa_C0040, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "tetracycline repressor from transposon Tn10 (+LVA)", 
2545, 1P, BBa_C2006, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "MalE.FactorXa.Zif268-GCN4", 
2545, 2A, BBa_S03156, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0079", 
2545, 2B, BBa_K118003, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "crtI coding sequence encoding phytoene dehydrogenase", 
2545, 2C, BBa_E0036, pSB1C3, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
2545, 2D, BBa_K118017, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "rbs+glgC (ADP-glucose pyrophosphorylase)", 
2545, 2E, BBa_E0024, pSB1C3, --, OK, , Reporter, 1, , , , , Confirmed(A), , " enhanced cyan fluorescent protein derived from A. victoria GFP", 
2545, 2F, BBa_K118018, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Inconsistent(A), , "rbs+glgC16 (glgC with G336D substitution)", 
2545, 2G, BBa_E0026, pSB1C3, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced cyan fluorescent protein derived from A. victoria GFP", 
2545, 2H, BBa_P0412, pSB1C3, --, OK, , Generator, 4, , , , , Confirmed(A), , "PoPS -> LacI   [S0150]", 
2545, 2I, BBa_E0034, pSB1C3, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
2545, 2J, BBa_C0056, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "cI repressor from phage 434 (no LVA)", 
2545, 2K, BBa_C0160, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "autoinducer inactivation enzyme aiiA (no LVA)", 
