Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
2547, 1A, BBa_J04450, BBa_J63009, --, OK, , Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
2547, 1B, BBa_J44000, pSB1A2, --, OK, , DNA, 1, , , , , Confirmed(A), , "hixC binding site for Salmonella typhimurium Hin recombinase", 
2547, 1C, BBa_J04450, BBa_J63010, --, OK, , Reporter, 5, , , , , Partially Confirmed(A), VF2 region is too far into J63010 for an accurate read of J04450  VF2 blast matches J63010, "RFP Coding Device", 
2547, 1D, BBa_R0010, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "promoter (lacI regulated)", 
2547, 1E, BBa_J04450, pSB1A10, --, OK, , Reporter, 5, , , , , Partially Confirmed(A), VF2 region is too far into 1A10 for an accurate read of J04450  VF2 blast matches 1A10, "RFP Coding Device", 
2547, 1F, BBa_I13453, pSB1A3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Pbad promoter", 
2547, 1G, BBa_J04450, pSB1A3, --, OK, , Reporter, 5, , , , , Inconsistent(A), sbp mutation, "RFP Coding Device", 
2547, 1H, BBa_B0030, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.1 (strong) -- modified from R. Weiss", 
2547, 1I, BBa_J04450, pSB4A5, --, OK, , Reporter, 5, , , , , Inconsistent(A), sbp mutation, "RFP Coding Device", 
2547, 1J, BBa_J44001, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "Reverse RBS (RBS<sub>rev</sub>)  -- corresponds to BBa_B0030", 
2547, 1K, BBa_J04450, pSB6A1, --, OK, , Reporter, 5, , , , , Partially Confirmed(A), VR region is too far into 6A1 for an accurate read of J04450  VF2 blast matches 6A1, "RFP Coding Device", 
2547, 1L, BBa_J31007, pSB1A2, --, OK, , Coding, 1, , , , , Single error(A), , "tetracycline resistance protein TetA(C)  (forward)  [cf. BBa_J31006] ", 
2547, 1N, BBa_J31006, pSB1A2, --, OK, , Coding, 1, , , , , Partially confirmed(A), , "tetracycline resistance protein TetA(C) (backwards) [cf. BBa_J31007]", 
2547, 1P, BBa_J31005, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "chloramphenicol acetyltransferase (forwards  CmF) [cf. BBa_J31004]", 
2547, 2A, BBa_B0011, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "LuxICDABEG (+/-)", 
2547, 2B, BBa_J52028, pSB1AK3, --, OK, , Reporter, 1, , , , , Confirmed(A), , "green fluorescent protein derived from A. victoria GFP (SwissProt: P42212) with PEST191 tag", 
2547, 2C, BBa_B0024, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "double terminator (B0012-B0011)  reversed", 
2547, 2D, BBa_J52008, pSB1AK3, --, OK, , Reporter, 1, , , , , Confirmed(A), , " luciferase: luciferin 2-monooxygenase from Renilla reniformis (EC 1.13.12.5; SwissProt:: P27652)", 
2547, 2E, BBa_B0025, pSB1A2, --, OK, , Terminator, 1, , , , , Inconsistent(A), , "double terminator (B0015)  reversed", 
2547, 2F, BBa_J52036, pSB1AK8, --, OK, , Generator, 2, , , , , Inconsistent(A), , "NF-kB-dependent promoter+dnMyD88", 
2547, 2G, BBa_B0031, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.2 (weak) -- derivative of BBa_0030", 
2547, 2H, BBa_J52035, pSB1AK3, --, OK, , Coding, 1, , , , , Confirmed(A), , "dnMyD88", 
2547, 2I, BBa_B0032, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.3 (medium) -- derivative of BBa_0030", 
2547, 2J, BBa_J32015, pSB1AK3, --, OK, , Tag, 1, , , , , Confirmed(A), , "PelB leader sequence; directs protein to E. coli periplasmic membrane", 
