Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
2544, 1A, BBa_K649303, pSB1C3, --, OK, , Generator, 2, iGEM11_Tokyo_Tech, , , , Bad Sequencing(A), , "PlacIQ-RBS-ispS", 
2544, 1B, BBa_K909007, pSB1C3, --, OK, , Protein_Domain, 1, iGEM12_ETH_Zurich, , , , Confirmed(A), , "TetR DNA binding domain containing BamHI site for protein fusions", 
2544, 1C, BBa_K598014, pSB1C3, --, OK, , Device, 1, iGEM11_pku_riboclamp, , , , Long part(A), , "pBAD+HH+CdIntron+E0040+b0015", 
2544, 1D, BBa_K777113, pSB1C3, --, OK, , Coding, 1, iGEM12_Goettingen, , , , Confirmed(A), , "motA", 
2544, 1E, BBa_K598019, pSB1C3, --, OK, , Device, 1, iGEM11_pku_riboclamp, , , , Long part(A), , "B0015+pBAD+vioABD+B0015+pBAD+TPP Down-regulated Hammerhead Ribozyme 2.5+vioE", 
2544, 1F, BBa_K777117, pSB1C3, --, OK, , Coding, 1, iGEM12_Goettingen, , , , Confirmed(A), , "motB", 
2544, 1G, BBa_K598020, pSB1C3, --, OK, , Device, 1, iGEM11_pku_riboclamp, , , , Long part(A), , "B0015+pBAD+vioAB+B0015+pBAD+TPP Up-regulated Hammerhead Ribozyme 1.20+vioD+B0015+pBAD+vioE", 
2544, 1H, BBa_K812032, pSB1C3, --, OK, , Reporter, 1, iGEM12_Evry-Genopole, , , , Confirmed(A), , "mCFP with kozak sequence for eukaryotic expression", 
2544, 1I, BBa_K567001, pSB1C3, --, OK, , Composite, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long part(A), , "lacI-Ptrc-tRNA(Arg)", 
2544, 1J, BBa_K936013, pSB1C3, --, OK, , Composite, 1, iGEM12_UC_Davis, , , , Confirmed(A), , "pelB-LC-Cutinase fusion protein", 
2544, 1K, BBa_K567008, pSB1C3, --, OK, , Reporter, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long part(A), , "PT7-Luc-2AGG", 
2544, 1L, BBa_K936000, pSB1C3, --, OK, , Coding, 1, iGEM12_UC_Davis, , , , Confirmed(A), , "LC Cutinase", 
2544, 1M, BBa_K567015, pSB1C3, --, OK, , Translational_Unit, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long part(A), , "PT7-metGN", 
2544, 1N, BBa_K876000, pSB1C3, --, OK, , Composite, 2, iGEM12_UT_Dallas, , , , Single error(A), , "pLac-TetR", 
