Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
3086, 1A, BBa_K649303, pSB1C3, --, OK, , Generator, 2, iGEM11_Tokyo_Tech, , , , Inconsistent(A), , "PlacIQ-RBS-ispS", 
3086, 1B, BBa_K909007, pSB1C3, --, OK, , Protein_Domain, 1, iGEM12_ETH_Zurich, , , , Confirmed(A), , "TetR DNA binding domain containing BamHI site for protein fusions", 
3086, 1C, BBa_K598014, pSB1C3, --, OK, , Device, 1, iGEM11_pku_riboclamp, , , , Long Part(A), Single Error is beyond high quality region of read  'n' on VF2 read confirmed on VR, "pBAD+HH+CdIntron+E0040+b0015", 
3086, 1D, BBa_K777113, pSB1C3, --, OK, , Coding, 1, iGEM12_Goettingen, , , , Confirmed(A), , "motA", 
3086, 1E, BBa_K598019, pSB1C3, --, OK, , Device, 1, iGEM11_pku_riboclamp, , , , Bad Sequencing(A), , "B0015+pBAD+vioABD+B0015+pBAD+TPP Down-regulated Hammerhead Ribozyme 2.5+vioE", 
3086, 1F, BBa_K777117, pSB1C3, --, OK, , Coding, 1, iGEM12_Goettingen, , , , Confirmed(A), , "motB", 
3086, 1G, BBa_K598020, pSB1C3, --, OK, , Device, 1, iGEM11_pku_riboclamp, , , , Long part(A), , "B0015+pBAD+vioAB+B0015+pBAD+TPP Up-regulated Hammerhead Ribozyme 1.20+vioD+B0015+pBAD+vioE", 
3086, 1H, BBa_K812032, pSB1C3, --, OK, , Reporter, 1, iGEM12_Evry-Genopole, , , , Confirmed(A), , "mCFP with kozak sequence for eukaryotic expression", 
3086, 1I, BBa_K567001, pSB1C3, --, OK, , Composite, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long part(A), , "lacI-Ptrc-tRNA(Arg)", 
3086, 1J, BBa_K936013, pSB1C3, --, OK, , Composite, 1, iGEM12_UC_Davis, , , , Confirmed(A), , "pelB-LC-Cutinase fusion protein", 
3086, 1K, BBa_K567008, pSB1C3, --, OK, , Reporter, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long part(A), , "PT7-Luc-2AGG", 
3086, 1L, BBa_K936000, pSB1C3, --, OK, , Coding, 1, iGEM12_UC_Davis, , , , Confirmed(A), , "LC Cutinase", 
3086, 1M, BBa_K567015, pSB1C3, --, OK, , Translational_Unit, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long Part(A), Single Error is beyond high quality region of read  'n' on VR read  confirmed on VF2, "PT7-metGN", 
3086, 1N, BBa_K876000, pSB1C3, --, OK, , Composite, 2, iGEM12_UT_Dallas, , , , Confirmed(A), , "pLac-TetR", 
3086, 1O, BBa_K567018, pSB1C3, --, OK, , Reporter, 1, iGEM11_SJTU-BioX-Shanghai, , , , Long part(A), , "PT7-GFP-TAG-RFP", 
3086, 1P, BBa_K773002, pSB1C3, --, OK, , Coding, 1, iGEM12_Caltech, , , , Confirmed(A), , "Proteorhodopsin", 
3086, 2A, BBa_K747000, pSB1C3, --, OK, "A silent point mutation was inserted into the BsmBI restriction site in the chloramphenicol gene (G434C).", Protein_Domain, 1, iGEM12_Freiburg, , , , Confirmed(A), , "TAL-Protein_AA1_DiRepeat", 
3086, 2B, BBa_B0012, pSB1C3, --, OK, , Terminator, 1, iGEM12_Freiburg, , , , Confirmed(A), , "TE from coliphageT7", 
3086, 2C, BBa_K747001, pSB1C3, --, OK, "A silent point mutation was inserted into the BsmBI restriction site in the chloramphenicol gene (G434C).", Protein_Domain, 1, iGEM12_Freiburg, , , , Confirmed(A), , "TAL-Protein_AC1_Direpeat", 
3086, 2D, BBa_B0013, pSB1C3, --, OK, , Terminator, 1, iGEM12_Freiburg, , , , Confirmed(A), , "TE from coliphage T7 (+/-)", 
3086, 2E, BBa_K747002, pSB1C3, --, OK, "A silent point mutation was inserted into the BsmBI restriction site in the chloramphenicol gene (G434C).", Protein_Domain, 1, iGEM12_Freiburg, , , , Confirmed(A), , "TAL-Protein_AG1_Direpeat", 
3086, 2F, BBa_B0023, pSB1C3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "TE from coliphage T7  reversed", 
3086, 2G, BBa_K747003, pSB1C3, --, OK, "A silent point mutation was inserted into the BsmBI restriction site in the chloramphenicol gene (G434C).", Protein_Domain, 1, iGEM12_Freiburg, , , , Confirmed(A), , "TAL-Protein_AT1_Direpeat", 
3086, 2H, BBa_B0031, pSB1C3, --, OK, , RBS, 1, iGEM12_Freiburg, , , , Inconsistent(A), , "RBS.2 (weak) -- derivative of BBa_0030", 
