Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
1626, 1A, BBa_K381001, pSB1C3, --, OK, , Composite, 5, iGEM10_BCCS-Bristol, , , , Long Part(A), , "Nitrate reporter: PyeaR - GFP composite", 
1626, 1C, BBa_K311004, pSB1C3, --, OK, , Composite, 1, iGEM10_Minnesota, , , , Long part(A), , "Complement of Ethanolamine Utilization Microcompartment proteins from Salmonella LT2", 
1626, 1E, BBa_K398005, pSB1C3, --, OK, "440 ng", Coding, 1, iGEM10_TU_Delft, , , , Confirmed(A), , "Medium-Chain Alcohol Dehydrogenase", 
1626, 1G, BBa_K398014, pSB1C3, --, OK, "#7.2 - 3500 ng", Generator, 9, iGEM10_TU_Delft, , , , Inconsistent(A), , "Alkane Hydroxylase System", 
1626, 1I, BBa_K398018, pSB1C3, --, OK, "#1 - 430 ng", Coding, 3, iGEM10_TU_Delft, , , , Inconsistent(A), , "ADH generator", 
1626, 1K, BBa_K398027, pSB1C3, --, OK, "#2 - 860 ng", Generator, 3, iGEM10_TU_Delft, , , , Long Part(A), , "LadA Protein Generator (High expression)", 
1626, 1M, BBa_K398029, pSB1C3, --, OK, "#2 - 750 ng", Generator, 1, iGEM10_TU_Delft, , , , Long part(A), , "ALDH generator (low expression)", 
1626, 1O, BBa_K398017, pSB1C3, --, OK, "#4.2 - 1350 ng", Coding, 3, iGEM10_TU_Delft, , , , Inconsistent(A), , "LadA Protein Generator", 
1626, 2A, BBa_E0432, pSB1A2, --, OK, , Reporter, 4, iGEM10_TU_Delft, , , , Confirmed(A), , "EYFP (RBS+ LVA+ TERM) (B0034.E0032.B0015)", 
1626, 2C, BBa_J06505, pSB1A2, --, OK, , Reporter, 1, iGEM10_TU_Delft, , , , Confirmed(A), , "monomeric RFP optimized for bacteria", 
1626, 2E, BBa_J31000, pSB1A2, --, OK, , Coding, 1, iGEM10_TU_Delft, , , , Inconsistent(A), , "DNA-invertase Hin from Salmonella typhimurium", 
1626, 2G, BBa_J52034, pSB1A2, --, OK, , Regulatory, 1, iGEM10_TU_Delft, , , , Inconsistent(A), , "CMV promoter", 
1626, 2I, BBa_J61020, pSB1A2, --, OK, , DNA, 1, iGEM10_TU_Delft, , , , Inconsistent(A), , "[FRT]", 
1626, 2K, BBa_J33201, pSB1A2, --, OK, " ", Generator, 1, iGEM10_TU_Delft, , , , Confirmed(A), , "E. coli chromosomal ars promoter with arsR repressor gene", 
1626, 2M, BBa_J33202, pSB1A2, --, OK, " ", Reporter, 1, iGEM10_TU_Delft, , , , Confirmed(A), , "lacZ", 
1626, 2O, BBa_I714075, pSB1A2, --, OK, , Composite, 3, , , , , Confirmed(A), , "[J01008][B0015] ([Key1][Double Terminator])", 
1626, 3A, BBa_K398108, pSB1C3, --, OK, "#2 - 900 ng", Generator, 5, iGEM10_TU_Delft, , , , Inconsistent(A), VR read shows addition of "aat", "Salt tolerance cluster", 
1626, 3C, BBa_K398206, pSB1C3, --, OK, "#1 - 750 ng", Generator, 5, iGEM10_TU_Delft, , , , Inconsistent(A), VR read shows addition of 'taa', "AlnA generator (IPTG inducible)", 
1626, 3E, BBa_K398326, pSB1C3, --, OK, "#1 - 520 ng", Regulatory, 1, iGEM10_TU_Delft, , , , Confirmed(A), , "Promoter of the CaiF protein", 
1626, 3G, BBa_K398331, pSB1C3, --, OK, "#2 - 990 ng", Measurement, 5, iGEM10_TU_Delft, , , , Confirmed(A), , "pCaiF-B0032 measurement device", 
1626, 3I, BBa_K398406, pSB1C3, --, OK, "#5 - 700 ng", Composite, 1, iGEM10_TU_Delft, , , , Inconsistent(A), , "Solvent tolerance cluster", 
1626, 3K, BBa_K398500, pSB1C3, --, OK, "#1 - 500 ng", Measurement, 5, iGEM10_TU_Delft, , , , Inconsistent(A), VF read shows two single bp mutations, "J23100 J61100 E0040 B0015", 
1626, 3M, BBa_K398501, pSB1C3, --, OK, "#4 - 720 ng", Measurement, 5, iGEM10_TU_Delft, , , , Inconsistent(A), VF read shows two single bp mutations, "J23100 J61101 E0040 B0015", 
1626, 3O, BBa_K398502, pSB1C3, --, OK, "#2 - 1520 ng", Measurement, 5, iGEM10_TU_Delft, , , , Inconsistent(A), , "J23100 J61107 E0040 B0015", 
1626, 4A, BBa_I763020, pSB1A2, --, OK, , Intermediate, 4, , , , , Confirmed(A), , "RBS-GFP (+LVA Tag)-Terminators", 
1626, 4C, BBa_I732901, pSB1A2, --, OK, , Measurement, 5, , , , , Inconsistent(A), , "R0010 I732019", 
1626, 4E, BBa_I746381, pSB1A2, --, OK, , Composite, 11, , , , , Long part(A), , "PSP3 pag inducing PO promoter", 
1626, 4G, BBa_I746391, pSB1A2, --, OK, , Composite, 11, , , , , Long part(A), , "phiR73 delta inducing PO promoter", 
1626, 4I, BBa_J63002, BBa_J63009, --, OK, " ", Terminator, 1, , , , , Inconsistent(A), , "ADH1 terminator from S. cerevisiae", 
1626, 4K, BBa_I763027, pSB1A2, --, OK, , Device, 10, , , , , Inconsistent(A), , "pLac activity Tester repressed by LacI", 
1626, 4M, BBa_I745006, BBa_I745018, --, OK, , Plasmid, 2, , , , , Inconsistent(A), , "TRE-Bax-IRES2-EGFP", 
1626, 4O, BBa_I745013, BBa_I745018, --, OK, , Plasmid, 2, , , , , Inconsistent(A), , "pLV-UBC-GFP-siGata3-3'", 
1626, 5A, BBa_K398503, pSB1C3, --, OK, "#1 - 3210 ng", Measurement, 5, iGEM10_TU_Delft, , , , Inconsistent(A), VF read shows single bp mutation, "J23100 J61117 E0040 B0015", 
1626, 5C, BBa_K398504, pSB1C3, --, OK, "#2 - 490 ng", Measurement, 5, iGEM10_TU_Delft, , , , Inconsistent(A), , "J23100 J61127 E0040 B0015", 
1626, 5E, BBa_K314100, pSB1C3, --, OK, , Composite, 3, iGEM10_Washington, , , , Confirmed(A), , "High constitutive expression cassette", 
1626, 5G, BBa_K314101, pSB1C3, --, OK, , Composite, 3, iGEM10_Washington, , , , Confirmed(A), , "Low constitutive expression cassette", 
