Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
4400, 1A, BBa_K831009, pSB1C3, --, OK, " ", Composite, 2, Gen9, , , , Confirmed(A), , "Inducible HipB antitoxin under the control of lac promoter", 
4400, 1B, BBa_K249003, pSB1C3, --, OK, , Device, 5, Gen9, , , , Confirmed(A), , "Lumazine Synthase", 
4400, 1C, BBa_J176005, pSB1C3, --, OK, , Protein_Domain, 1, Gen9, , , , Confirmed(A), , "mCh", 
4400, 1D, BBa_K257007, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "ClyA_Fusion_N-Term", 
4400, 1E, BBa_K228009, pSB1C3, --, OK, , Regulatory, 2, Gen9, , , , Confirmed(A), , "AraC protein(reversed sequence) and Pbad promoter", 
4400, 1F, BBa_K676004, pSB1C3, --, OK, , Device, 5, Gen9, , , , Inconsistent(A), , "Supercoilometer", 
4400, 1G, BBa_K243000, pSB1C3, --, OK, , Protein_Domain, 1, Gen9, , , , Confirmed(A), , "Protein domain (active) of the restriction endonuclease FokI", 
4400, 1H, BBa_I732111, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "ARL2A0204", 
4400, 1I, BBa_K1051002, pSB1C3, --, OK, , Reporter, 1, Gen9, , , , Confirmed(A), , "Stop codon free EYFP in RFC[23] standard", 
4400, 1J, BBa_K189000, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "Targeted BioBrick", 
4400, 1K, BBa_K515107, pSB1C3, --, OK, , Composite, 3, Gen9, , , , Confirmed(A), , "Composite p(tetR) - Dendra2", 
4400, 1L, BBa_K255000, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Long part(A), , "laci-cfp fusion", 
4400, 1M, BBa_K249001, pSB1C3, --, OK, , Inverter, 6, Gen9, , , , Confirmed(A), , "Arabinose Induced Inverter", 
4400, 1N, BBa_K592015, pSB1C3, --, OK, , Reporter, 5, Gen9, , , , Bad Sequencing(A), , "amilCP Blue Coding Device", 
4400, 1O, BBa_J31006, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "tetracycline resistance protein TetA(C) (backwards) [cf. BBa_J31007]", 
4400, 1P, BBa_K360126, pSB1C3, --, OK, , Device, 2, Gen9, , , , Inconsistent(A), , "J23102 constitutive promoter +  LovTAP Photosensor", 
4400, 2A, BBa_J18931, pSB1C3, --, OK, , Protein_Domain, 1, Gen9, , , , Confirmed(A), , "mCitrine ", 
4400, 2B, BBa_K208001, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "Phasin (PhaP)", 
4400, 2C, BBa_K1080004, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Inconsistent(A), , "ChlM", 
4400, 2D, BBa_K249006, pSB1C3, --, OK, , Reporter, 1, Gen9, , , , Confirmed(A), , "Fusion EYFP with C-terminal Arginine Tag", 
4400, 2E, BBa_K1088020, pSB1C3, --, OK, , Regulatory, 5, Gen9, , , , Confirmed(A), , "lacI:LVA device (constitutive promoter  RBS and terminator)", 
4400, 2F, BBa_K1129039, pSB1C3, --, OK, , Coding, 5, Gen9, , , , Long part(A), , "Cinnamoyl-CoA reductase from Arabidopsis thaliana under pTET constitutive promoter", 
4400, 2G, BBa_K592000, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Long part(A), , "cph8 (Cph1/EnvZ fusion)", 
4400, 2H, BBa_I714894, pSB1C3, --, OK, , Generator, 1, Gen9, , , , Confirmed(A), , "SDA_CI", 
4400, 2I, BBa_K1031510, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "HpaR-Terminator", 
4400, 2J, BBa_K365004, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "ClpX from E.coli (aa 61-425)", 
4400, 2K, BBa_K1175006, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "endo-beta-1 3-1 4 glucanase (BglS) from Bacillus Subtilis 168", 
4400, 2L, BBa_K608014, pSB1C3, --, OK, , Measurement, 3, Gen9, , , , Confirmed(A), , "strong promoter and medium RBS with RFP", 
4400, 2M, BBa_K608018, pSB1C3, --, OK, , Measurement, 3, Gen9, , , , Confirmed(A), , "medium promoter and weak RBS with RFP", 
4400, 2N, BBa_K137112, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "lamB", 
4400, 2O, BBa_K1189009, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "Beta-lactamase with His Tag", 
4400, 2P, BBa_K249007, pSB1C3, --, OK, , Reporter, 1, Gen9, , , , Confirmed(A), , "CFP with C-terminal Arganine Fusion Tag", 
4400, 3A, BBa_J18930, pSB1C3, --, OK, , Protein_Domain, 1, Gen9, , , , Confirmed(A), , "mCerulean CFP", 
4400, 3B, BBa_K518007, pSB1C3, --, OK, , Device, 4, Gen9, , , , Confirmed(A), , "cheZ expression cassette (no promoter)", 
4400, 3C, BBa_K389004, pSB1C3, --, OK, , Reporter, 1, Gen9, , , , Long part(A), , "Luciferase from pGL4.10[luc2]", 
4400, 3D, BBa_K091171, pSB1C3, --, OK, , Composite, 5, Gen9, , , , Confirmed(A), , "pBAD+RBS+cI+TT", 
4400, 3E, BBa_K133010, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "CF213", 
4400, 3F, BBa_I732114, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "ARL2A0404", 
4400, 3G, BBa_K156010, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "SBFP2 (strongly enhanced blue fluorescent protein)", 
4400, 3H, BBa_K398206, pSB1C3, --, OK, , Generator, 5, Gen9, , , , Confirmed(A), , "AlnA generator (IPTG inducible)", 
4400, 3I, BBa_K518005, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "cheZ", 
4400, 3J, BBa_K358006, pSB1C3, --, OK, , Generator, 3, Gen9, , , , Confirmed(A), , "lambda lysis cassette with terminator", 
4400, 3K, BBa_K925000, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "Delta-12 desaturase", 
4400, 3L, BBa_K1051502, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "Sic1 mutation  non stop codon", 
4400, 3M, BBa_K607040, pSB1C3, --, OK, , Regulatory, 1, Gen9, , , , Confirmed(A), , "reverse pBad/araC promoter", 
4400, 3N, BBa_K098995, pSB1C3, --, OK, , Composite, 6, Gen9, , , , Confirmed(A), , "heat sensitive cI QPI with high promoter", 
4400, 3O, BBa_K222000, pSB1C3, --, OK, , Reporter, 1, Gen9, , , , Confirmed(A), , "Aequorin", 
4400, 3P, BBa_K750104, pSB1C3, --, OK, , Signalling, 5, Gen9, , , , Confirmed(A), , "pBADcIT-1.0:cI protein expression system activated by arabinose(RBS strength:1.0)", 
4400, 4A, BBa_K143062, pSB1C3, --, OK, , Composite, 3, Gen9, , , , Confirmed(A), , "LacI repressor protein - Terminator", 
4400, 4B, BBa_K315015, pSB1C3, --, OK, , Coding, 1, Gen9, , , , Confirmed(A), , "TetA gene (DeOptimized from bp 1 to 141)", 
4400, 4C, BBa_K322124, pSB1C3, --, OK, , Translational_Unit, 1, Gen9, , , , Long part(A), , "Red light sensor Cph8 (from Coliroid) with RBS", 
4400, 4D, BBa_K608017, pSB1C3, --, OK, , Measurement, 3, Gen9, , , , Confirmed(A), , "medium promoter and medium RBS with RFP", 
