Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
4398, 1A, BBa_I746107, pSB1C3, --, OK, , Signalling, 8, , , , , Long part(A), , "I746101 (AIP sensor infrastructure) + I746105 (Inducible P2 + GFP reporter)", 
4398, 1B, BBa_B0011, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "LuxICDABEG (+/-)", 
4398, 1C, BBa_K145001, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "T7 RNA polymerase", 
4398, 1D, BBa_B0024, pSB1A2, --, OK, , Terminator, 1, , , , , Inconsistent(A), , "double terminator (B0012-B0011)  reversed", 
4398, 1E, BBa_K145014, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "T7 RNA Polymerase with UmuD derived tag", 
4398, 1F, BBa_B0025, pSB1A2, --, OK, , Terminator, 1, , , , , Confirmed(A), , "double terminator (B0015)  reversed", 
4398, 1G, BBa_K145302, pSB1C3, --, OK, , Generator, 10, , , , , Long part(A), , "luxI generator controlled by key/lock", 
4398, 1H, BBa_B0031, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.2 (weak) -- derivative of BBa_0030", 
4398, 1I, BBa_K145280, pSB1C3, --, OK, , Composite, 10, , , , , Long part(A), , "GFP-LVA under TetR control", 
4398, 1J, BBa_B0032, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.3 (medium) -- derivative of BBa_0030", 
4398, 1K, BBa_K145279, pSB1C3, --, OK, , Composite, 10, , , , , Inconsistent(A), Inconsistent, "GFP regulated by tetracyclin", 
4398, 1L, BBa_B0033, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS.4 (weaker) -- derivative of BBa_0030", 
4398, 1M, BBa_K118000, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "dxs coding sequence encoding 1-deoxyxylulose-5-phosphate synthase", 
4398, 1N, BBa_B0034, pSB1A2, --, OK, , RBS, 1, , , , , Confirmed(A), , "RBS (Elowitz 1999) -- defines RBS efficiency", 
4398, 1O, BBa_K118004, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Long part(A), , "rbs+dxs (1-deoxyxylulose-5-phosphate synthase)", 
4398, 1P, BBa_C0012, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "lacI repressor  from E. coli (+LVA)", 
4398, 2A, BBa_K525305, pSB1C3, --, OK, , Composite, 1, iGEM11_Bielefeld-Germany, , , , Long part(A), , "Fusion Protein of S-Layer SgsE and mCitrine", 
4398, 2B, BBa_J04450, BBa_J63009, --, OK, " ", Reporter, 5, iGEM11_Bielefeld-Germany, , , , Confirmed(A), , "RFP Coding Device", 
4398, 2C, BBa_K525306, pSB1C3, --, OK, , Coding, 1, iGEM11_Bielefeld-Germany, , , , Long part(A), , "Fusion Protein of S-Layer SgsE and mCerulean", 
4398, 2D, BBa_J04450, BBa_J63010, --, OK, " ", Reporter, 5, iGEM11_Bielefeld-Germany, , , , Inconsistent(A), , "RFP Coding Device", 
4398, 2E, BBa_K525404, pSB1C3, --, OK, , Composite, 1, iGEM11_Bielefeld-Germany, , , , Long part(A), , "Fusion Protein of S-Layer SbpA and mCherry RFP", 
4398, 2F, BBa_J04450, pSB1A10, --, OK, " ", Reporter, 5, iGEM11_Bielefeld-Germany, , , , Inconsistent(A), , "RFP Coding Device", 
4398, 2G, BBa_K525406, pSB1C3, --, OK, , Composite, 1, iGEM11_Bielefeld-Germany, , , , Long part(A), , " Fusion Protein of S-Layer SbpA and mCerulean ", 
4398, 2H, BBa_J04450, pSB1A3, --, OK, " ", Reporter, 5, iGEM11_Bielefeld-Germany, , , , Single error(A), , "RFP Coding Device", 
4398, 2I, BBa_K592011, pSB1C3, --, OK, , Coding, 1, iGEM11_Uppsala-Sweden, , , , Confirmed(A), , "cjBlue  green chromoprotein", 
4398, 2J, BBa_J04450, pSB4A5, --, OK, " ", Reporter, 5, iGEM11_Uppsala-Sweden, , , , Inconsistent(A), , "RFP Coding Device", 
4398, 2K, BBa_K592011, pSB1C3, --, OK, , Coding, 1, iGEM11_Uppsala-Sweden, , , , Confirmed(A), , "cjBlue  green chromoprotein", 
4398, 2L, BBa_J04450, pSB6A1, --, OK, " ", Reporter, 5, iGEM11_Uppsala-Sweden, , , , Inconsistent(A), , "RFP Coding Device", 
4398, 2M, BBa_K592101, pSB1C3, --, OK, "Sequence verified before cloning into pSB1C3", Coding, 1, iGEM11_Uppsala-Sweden, , , , Confirmed(A), , "Yellow Fluorescent Protein (YFP)", 
4398, 2O, BBa_K648013, pSB1C3, --, OK, , Coding, 1, iGEM11_Penn_State, , , , Confirmed(A), , "GFP with Standard 25 Prefix/Suffix ", 
4398, 3A, BBa_K118005, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Long part(A), , "rbs+crtI (phytoene dehydrogenase)", 
4398, 3B, BBa_C0040, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "tetracycline repressor from transposon Tn10 (+LVA)", 
4398, 3C, BBa_K118019, pSB1C3, --, OK, , Generator, 3, , , , , Inconsistent(A), , "Plac+rbs+glgC (ADP-glucose pyrophosphorylase)", 
4398, 3D, BBa_C0050, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "cI repressor from phage HK022  (+LVA?)", 
4398, 3E, BBa_K118024, pSB1C3, --, OK, , Composite, 6, , , , , Long part(A), , "dxs+LIMS1+appY", 
4398, 3F, BBa_C0051, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "cI repressor from E. coli phage lambda (+LVA) ", 
4398, 3G, BBa_K118028, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "beta-glucosidase gene bglX (chu_2268) from Cytophaga hutchinsonii", 
4398, 3H, BBa_C0052, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "cI repressor from phage  434 (+LVA)", 
4398, 3I, BBa_I742111, pSB1C3, --, OK, "Spring 2008 -> Source Plate 1011", Translational_Unit, 2, , , , , Long part(A), , "Limonene synthase gene with ribosome binding site", 
4398, 3J, BBa_C0053, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "c2  repressor from Salmonella phage P22  (+LVA)", 
4398, 3K, BBa_I746375, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "P2 ogr inducing PLL promoter", 
4398, 3L, BBa_C0060, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "autoinducer inactivation enzyme from Bacillus; hydrolyzes acetyl homoserine lactone", 
4398, 3M, BBa_I746381, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "PSP3 pag inducing PO promoter", 
4398, 3N, BBa_C0061, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "autoinducer synthetase for AHL", 
4398, 3O, BBa_I746391, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "phiR73 delta inducing PO promoter", 
4398, 3P, BBa_C0062, pSB1A2, --, OK, , Coding, 1, , , , , Inconsistent(A), , "luxR repressor/activator   (no LVA?)", 
4398, 4A, BBa_J23111, pSB1C3, --, OK, , Regulatory, 1, iGEM13_BostonU, , , , Confirmed(A), MoClo sample  see sequencing, "constitutive promoter family member", 
4398, 4B, BBa_J04450, pSB1C3, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
4398, 4C, BBa_J23108, pSB1C3, --, OK, , Regulatory, 1, iGEM13_BostonU, , , , Confirmed(A), This is a MoClo sample  see sequencing. It has extra bases flanking the part and additional SpeI sit, "constitutive promoter family member ", 
4398, 4D, BBa_J04450, pSB3C5, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
4398, 4E, BBa_J23109, pSB1C3, --, OK, , Regulatory, 1, iGEM13_BostonU, , , , Confirmed(A), MoClo part  see sequencing, "constitutive promoter family member ", 
4398, 4F, BBa_J04450, pSB4C5, --, OK, " ", Reporter, 5, , , , , Single error(A), , "RFP Coding Device", 
4398, 4G, BBa_B0030, pSB1C3, --, OK, , RBS, 1, iGEM13_BostonU, , , , Confirmed(A), , "RBS.1 (strong) -- modified from R. Weiss", 
4398, 4I, BBa_K1188002, pSB1C3, --, OK, , Tag, 1, iGEM13_CU-Boulder, , , , Confirmed(A), , "RTX - Calcium Binding Protein", 
4398, 4K, BBa_K1218003, pSB1C3, --, OK, , Coding, 1, iGEM13_Stanford-Brown, , , , Confirmed(A), , "CRISPR CasA E. coli (Modern)", 
4398, 4M, BBa_K1218011, pSB1C3, --, OK, , Coding, 1, iGEM13_Stanford-Brown, , , , Long part(A), , "Cas9", 
4398, 4O, BBa_K1184000, pSB1C3, --, OK, , Coding, 1, iGEM13_Carnegie_Mellon, , , , Confirmed(A), , "KillerRed", 
4398, 5A, BBa_K137018, pSB1C3, --, OK, , Signalling, 10, , , , , Long part(A), , "AHL receiver + GFP", 
4398, 5B, BBa_E0020, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "engineered cyan fluorescent protein derived from A. victoria GFP ", 
4398, 5C, BBa_I746908, pSB1C3, --, OK, , Generator, 5, , , , , Long part(A), , "superfolder GFP driven by pBAD promoter", 
4398, 5D, BBa_E0022, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , " enhanced cyan fluorescent protein derived from A. victoria GFP", 
4398, 5E, BBa_K137076, pSB1C3, --, OK, , Composite, 10, , , , , Long part(A), , "AHL inducible production of hydrogen peroxide", 
4398, 5F, BBa_E0032, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
4398, 5G, BBa_K137019, pSB1C3, --, OK, , Signalling, 15, , , , , Partially Confirmed(A), VR read shows partial match  but read quality is low, "AHL receiver + tet inverter + GFP", 
4398, 5H, BBa_R0011, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (lacI regulated  lambda pL hybrid)", 
4398, 5I, BBa_J45199, pSB1C3, --, OK, , Generator, 4, , , , , Questionable(A), VR read shows no match  but read quality is bad, "Banana odor enzyme (ATF1) generator", 
4398, 5J, BBa_R0040, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "TetR repressible promoter", 
4398, 5K, BBa_J36335, pSB1C3, --, OK, , Composite, 6, , , , , Long part(A), , "Lac+RBS+KaiA+Lac+RBS+KaiC", 
4398, 5L, BBa_R0051, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "promoter (lambda cI regulated)", 
4398, 5M, BBa_I746101, pSB1C3, --, OK, , Signalling, 3, , , , , Long part(A), , "I746100 (AIP sensor infrastructure - agrC + agrA with RBSes) + B0015 (Terminator)", 
4398, 5N, BBa_R0053, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (p22 cII regulated)", 
4398, 5O, BBa_I6057, pSB1C3, --, OK, , Measurement, 5, , , , , Long part(A), , "Promoter O_H Test I0500.E0420", 
4398, 5P, BBa_R0062, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (luxR & HSL regulated -- lux pR)", 
4398, 6A, BBa_K1031410, pSB1C3, --, OK, , Coding, 1, iGEM13_Peking, , , , Confirmed(A), , "HcaR-Terminator", 
4398, 6B, BBa_J04450, pSB1K3, --, OK, " ", Reporter, 5, iGEM13_Peking, , , , Inconsistent(A), , "RFP Coding Device", 
4398, 6C, BBa_K1033000, pSB1C3, --, OK, , Coding, 1, iGEM13_Uppsala, , , , Long part(A), , "Tyrosine ammonia-lyase (TAL) with RBS", 
4398, 6D, BBa_J04450, pSB2K3, --, OK, " ", Reporter, 5, iGEM13_Uppsala, , , , Bad Sequencing(A), , "RFP Coding Device", 
4398, 6E, BBa_K1092001, pSB1C3, --, OK, , Device, 2, iGEM13_Hong_Kong_CUHK, , , , Confirmed(A), , "T7-RBS-QsrR", 
4398, 6F, BBa_J04450, pSB3K3, --, OK, " ", Reporter, 5, iGEM13_Hong_Kong_CUHK, , , , Inconsistent(A), , "RFP Coding Device", 
4398, 6G, BBa_K1104204, pSB1C3, --, OK, , Regulatory, 1, iGEM12_HKUST_Hong_Kong, , , , Confirmed(A), , "AhpCp2D1", 
4398, 6H, BBa_J04450, pSB4K5, --, OK, " ", Reporter, 5, iGEM12_HKUST_Hong_Kong, , , , Bad Sequencing(A), , "RFP Coding Device", 
4398, 6I, BBa_K1166002, pSB1C3, --, OK, , Composite, 1, iGEM12_Evry-Genopole, , , , Long part(A), , "HlyA-tag+Secretion system", 
4398, 6K, BBa_K1033910, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "fwYellow  yellow chromoprotein", 
4398, 6M, BBa_K1033916, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "amajLime  yellow-green chromoprotein", 
4398, 6O, BBa_K1150001, pSB1C3, --, OK, , Coding, 1, iGEM12_CD-SCU-CHINA, , , , Confirmed(A), , "VP16", 
4398, 7A, BBa_J52011, pSB1C3, --, OK, "Registry 2006 -> 2006 Source Plate 2", Coding, 1, iGEM12_CD-SCU-CHINA, , , , Inconsistent(A), , "dnMyD88-linker-Rluc", 
4398, 7B, BBa_R0063, pSB1A2, --, OK, , Regulatory, 1, iGEM12_CD-SCU-CHINA, , , , Confirmed(A), , "Promoter (luxR & HSL regulated -- lux pL)<br>", 
4398, 7C, BBa_I751100, pSB1C3, --, OK, , Composite, 1, , , , , Inconsistent(A), , "J54140 delPr", 
4398, 7D, BBa_R0065, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (lambda cI and luxR regulated -- hybrid)", 
4398, 7E, BBa_I759014, pSB1C3, --, OK, , Composite, 8, , , , , Long part(A), , "cis2-repressed  tet-regulated YFP", 
4398, 7F, BBa_R1051, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter  Standard (lambda cI regulated)<br>", 
4398, 7G, BBa_I759016, pSB1C3, --, OK, , Composite, 8, , , , , Partially Confirmed(A), VR read shows partial match  but read quality is low, "cis4-repressed  tet-regulated YFP", 
4398, 7H, BBa_R1062, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter  Standard (luxR and HSL regulated -- lux pR)<br>", 
4398, 7I, BBa_I759017, pSB1C3, --, OK, , Composite, 8, , , , , Long part(A), , "cis5-repressed  tet-regulated YFP", 
4398, 7J, BBa_E0430, pSB1A2, --, OK, , Reporter, 4, , , , , Confirmed(A), , "EYFP (RBS+ LVA- TERM) (B0034.E0030.B0015)", 
4398, 7K, BBa_I759018, pSB1C3, --, OK, , Composite, 8, , , , , Inconsistent(A), Inconsistent  match for other parts?, "cis6-repressed  tet-regulated YFP", 
4398, 7L, BBa_E0420, pSB1A2, --, OK, , Reporter, 4, , , , , Confirmed(A), , "ECFP (RBS+ LVA- TERM) (B0034.E0020.B0015)", 
4398, 7M, BBa_I759019, pSB1C3, --, OK, , Composite, 8, , , , , Inconsistent(A), Inconsistent  partial match for composite part, "cis7-repressed  tet-regulated YFP", 
4398, 7N, BBa_E0422, pSB1A2, --, OK, , Reporter, 4, , , , , Inconsistent(A), , "ECFP (RBS+ LVA+ TERM) (B0034.E0022.B0015)", 
4398, 7O, BBa_I759020, pSB1C3, --, OK, , Composite, 8, , , , , Inconsistent(A), Inconsistent  partial match for composite part, "cis8-repressed  tet-regulated YFP", 
4398, 7P, BBa_I0462, pSB1A2, --, OK, , Generator, 4, , , , , Confirmed(A), , "luxR Protein Generator", 
4398, 8A, BBa_K1150002, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "KRAB", 
4398, 8B, BBa_J04450, pSB1T3, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
4398, 8C, BBa_K1150003, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "G9a", 
4398, 8D, BBa_J04450, pSB3T5, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
4398, 8E, BBa_K1150004, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "PhyB", 
4398, 8G, BBa_K1150005, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "PIF6", 
4398, 8I, BBa_K1150006, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "UVR8", 
4398, 8K, BBa_K1150007, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "COP1", 
4398, 8M, BBa_K1150010, pSB1C3, --, OK, , Signalling, 1, , , , , Confirmed(A), , "NLS", 
4398, 8O, BBa_K1150011, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "SV40 promoter", 
4398, 9A, BBa_I759009, pSB1C3, --, OK, , Composite, 8, , , , , Long part(A), , "tet-regulated YFP (Weak tetR promoter)", 
4398, 9B, BBa_S0105, pSB1A2, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0053", 
4398, 9C, BBa_I759003, pSB1C3, --, OK, , Intermediate, 8, , , , , Long part(A), , "tet-regulated Q (Weak tetR promoter)", 
4398, 9D, BBa_P0151, pSB1A2, --, OK, , Generator, 4, , , , , Confirmed(A), , "PoPS -> cI (lambda)   [S0165]", 
4398, 9E, BBa_I759027, pSB1C3, --, OK, , Project, 8, , , , , Inconsistent(A), Inconsistent  partial match for composite part, "cis3-repressed  tet-regulated Q", 
4398, 9F, BBa_P0152, pSB1A2, --, OK, , Generator, 4, , , , , Inconsistent(A), , "PoPS -> cI (434)   [S0166]", 
4398, 9G, BBa_I751101, pSB1C3, --, OK, , Composite, 1, , , , , Inconsistent(A), , "J540140dPr+hybrid promoter(plux-lac)", 
4398, 9H, BBa_P0153, pSB1A2, --, OK, , Generator, 4, , , , , Confirmed(A), , "PoPS -> cII (p22)   [S0167]", 
4398, 9I, BBa_I751102, pSB1C3, --, OK, , Composite, 1, , , , , Inconsistent(A), , "J54140dP + hybrid promoter (lux-cI)", 
4398, 9J, BBa_P0440, pSB1A2, --, OK, , Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0151]", 
4398, 9K, BBa_P0312, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> LacI   [S0156]", 
4398, 9L, BBa_R0077, pSB1A2, --, OK, , Regulatory, 1, , , , , Inconsistent(A), , "Promoter (cinR and HSL regulated  RBS+)", 
4398, 9M, BBa_J52038, pSB1C3, --, OK, ""In Slovenia plasmid, AmpRKanR"", Composite, 2, , , , , Long part(A), , "CMV + Rluc", 
4398, 9N, BBa_R0074, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (PenI regulated)", 
4398, 9O, BBa_J52029, pSB1C3, --, OK, ""In Slovenia plasmid, AmpRKanR"", Composite, 2, , , , , Long part(A), , "NF-kappaB + GFP-PEST191", 
4398, 9P, BBa_S03119, pSB1A2, --, OK, , Intermediate, 5, , , , , Confirmed(A), , "--Specify Parts List--", 
4398, 10A, BBa_K1150012, pSB1C3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "BGH terminator", 
4398, 10B, BBa_J04450, pSB1AC3, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
4398, 10C, BBa_K1150012, pSB1C3, --, OK, , Terminator, 1, , , , , Confirmed(A), , "BGH terminator", 
4398, 10E, BBa_K1150013, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "AGS Linker", 
4398, 10G, BBa_K1150016, pSB1C3, --, OK, , Tag, 1, , , , , Confirmed(A), , "HA tag", 
4398, 10I, BBa_K1150034, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "dCas RNA plasmid: "uniCAS RNAimer"", 
4398, 10K, BBa_K1150035, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNAimer to EMX1", 
4398, 10M, BBa_K1150036, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNAimer to target VEGF1", 
4398, 10O, BBa_K1150037, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNaimer to target VEGF2", 
4398, 11A, BBa_J52014, pSB1C3, --, OK, ""In Slovenia plasmid, AmpRKanR"", Composite, 2, , , , , Long part(A), , "NFkB-dnMyD88-link-rLuc", 
4398, 11B, BBa_R0079, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (LasR & PAI regulated)", 
4398, 11C, BBa_J52039, pSB1C3, --, OK, ""In Slovenia plasmid, AmpRKanR"", Composite, 2, , , , , Long part(A), , "CMV + Rluc-linker-PEST191", 
4398, 11D, BBa_R0071, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (RhlR & C4-HSL regulated)", 
4398, 11E, BBa_J52022, pSB1C3, --, OK, ""In Slovenia plasmid, AmpRKanR"", Composite, 2, , , , , Long part(A), , "Nf&#922;B-dnTraf6-linker-GFP", 
4398, 11F, BBa_R0080, pSB1A2, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter (AraC regulated)", 
4398, 11G, BBa_J52040, pSB1C3, --, OK, ""In Slovenia plasmid, AmpRKanR"", Composite, 2, , , , , Long part(A), , "CMV + GFP-PEST191", 
4398, 11H, BBa_F2622, pSB1A2, --, OK, , Signalling, 6, , , , , Inconsistent(A), , "3OC<sub>6</sub>HSL Receiver Device", 
4398, 11I, BBa_J45219, pSB1C3, --, OK, , Generator, 4, , , , , Questionable(A), VR read shows no match  but read quality is bad, "Banana odor enzyme (ATF1) generator", 
4398, 11J, BBa_I13602, pSB1A2, --, OK, , Reporter, 5, , , , , Confirmed(A), , "Tet operator with CFP reporter (with LVA tag) [R/Tc+]", 
4398, 11K, BBa_J45299, pSB1C3, --, OK, , Generator, 4, , , , , Questionable(A), VR read shows no match  but read quality is bad, "PchA & PchB enzyme generator", 
4398, 11L, BBa_I13401, pSB1A2, --, OK, , Reporter, 3, , , , , Confirmed(A), , "GFP reporter for RHS of library test constructs", 
4398, 11M, BBa_I732920, pSB1C3, --, OK, , Intermediate, 12, , , , , Inconsistent(A), Inconsistent  100% confirmed match for BBa_B0015, "B0015 J09855 I732835", 
4398, 11N, BBa_E0240, pSB1A2, --, OK, , Reporter, 4, , , , , Confirmed(A), , "GFP generator", 
4398, 11O, BBa_I746200, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "FepA L8T Mutant - Large Diffusion pore for E. coli outer membrane.", 
4398, 11P, BBa_E0840, pSB1A2, --, OK, , Reporter, 4, , , , , Confirmed(A), , "GFP generator", 
4398, 12A, BBa_K1150038, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNAimer to target VEGF3", 
4398, 12B, BBa_J04450, pSB1AK3, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
4398, 12C, BBa_K1150039, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNAimer to target VEGF4", 
4398, 12D, BBa_J04450, pSB1AK8, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
4398, 12E, BBa_K1150040, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNAimer to Bla Target 2", 
4398, 12G, BBa_K1150041, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNaimer to Bla Target 3", 
4398, 12I, BBa_K1150042, pSB1C3, --, OK, , Device, 1, , , , , Confirmed(A), , "uniCAS RNaimer to Bla Target 4", 
4398, 12K, BBa_K1150043, pSB1C3, --, OK, , Device, 2, , , , , Long Part(A), Issue with alignment software, "uniCAS RNAimer multiple targets to VEGF 2 and VEGF 3", 
4398, 12M, BBa_K1149051, pSB1C3, --, OK, , Composite, 3, , , , , Long part(A), , "Hybrid promoter phaCAB", 
4398, 12O, BBa_K1061001, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , " apoptin", 
4398, 13A, BBa_I712058, pSB1C3, --, OK, , Composite, 3, , , , , Long part(A), , "CMVp - myri - TEVP - GFP", 
4398, 13B, BBa_I0466, pSB1A2, --, OK, , Signalling, 4, , , , , Confirmed(A), , "RhlR Protein Generator", 
4398, 13C, BBa_I712088, pSB1C3, --, OK, , Composite, 3, , , , , Long part(A), , "CMV - CD4(shortened) - Cub - GFP", 
4398, 13D, BBa_C0261, pSB1A2, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "AHL-making Enzyme  luxI (+RBS)", 
4398, 13E, BBa_I759005, pSB1C3, --, OK, , Intermediate, 8, , , , , Confirmed(A), , "tet-regulated cro (Weak tetR promoter)", 
4398, 13F, BBa_S03154, pSB1A2, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0078", 
4398, 13G, BBa_S03749, pSB1C3, --, OK, , Intermediate, 8, , , , , Long part(A), , "tet-regulated cro (Strong tetR promoter)", 
4398, 13H, BBa_E0044, pSB1A3, --, OK, , Reporter, 1, , , , , Inconsistent(A), , "green fluorescent protein derived from jellyfish Aequeora victoria wild-type GFP (SwissProt: P42212)", 
4398, 13I, BBa_I746902, pSB1C3, --, OK, , Generator, 5, , , , , Long part(A), , "pbad promoter driving 6-his tagged mut3 GFP", 
4398, 13J, BBa_E0036, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
4398, 13K, BBa_J45319, pSB1C3, --, OK, , Generator, 4, , , , , Long part(A), , "PchA & PchB enzyme generator", 
4398, 13L, BBa_E0040, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , " green fluorescent protein derived from jellyfish Aequeora victoria wild-type GFP (SwissProt: P42212", 
4398, 13M, BBa_I712669, pSB1C3, --, OK, , Composite, 2, , , , , Long part(A), , "CMV - mCer", 
4398, 13N, BBa_E0024, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , " enhanced cyan fluorescent protein derived from A. victoria GFP", 
4398, 13O, BBa_I761014, pSB1C3, --, OK, , Regulatory, 6, , , , , Long part(A), , "cinr+cinl (RBS) with double terminator", 
4398, 13P, BBa_E0026, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced cyan fluorescent protein derived from A. victoria GFP", 
4398, 14A, BBa_K1061003, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "RIP 3", 
4398, 14B, BBa_J04450, pSB1AT3, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
4398, 14O, BBa_J04450, pSB1C3, --, OK, , Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
4398, 15A, BBa_K115001, pSB1C3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (ROSE)", 
4398, 15B, BBa_E0034, pSB1A2, --, OK, , Reporter, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
4398, 15C, BBa_K115002, pSB1C3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (FourU)", 
4398, 15D, BBa_C0160, pSB1A2, --, OK, , Coding, 1, , , , , Confirmed(A), , "autoinducer inactivation enzyme aiiA (no LVA)", 
4398, 15E, BBa_K115003, pSB1C3, --, OK, , RNA, 1, , , , , Confirmed(A), , "RNA thermometer (PrfA)", 
