Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
4399, 1A, BBa_K1404001, pSB1C3, --, OK, , Composite, 2, iGEM14_INSA-LYON, , , , Long part(A), , "Ptac-NiCoTB-rcn-csgBAEFG  turns E. coli into a functional Ni and Co biofilter", 
4399, 1B, BBa_K1491005, pSB1C3, --, OK, , Reporter, 2, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "RBS-SuperYFP2-His", 
4399, 1C, BBa_K1404002, pSB1C3, --, OK, , Generator, 1, iGEM14_INSA-LYON, , , , Inconsistent(A), , "Ptac-NiCoTB  improves nickel and cobalt internalization", 
4399, 1D, BBa_K1491007, pSB1C3, --, OK, , Reporter, 2, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "RBS-mOrange-His", 
4399, 1E, BBa_K1404006, pSB1C3, --, OK, , Generator, 1, iGEM14_INSA-LYON, , , , Confirmed(A), , "p70-CsgA  curli generator", 
4399, 1F, BBa_K1491009, pSB1C3, --, OK, , Reporter, 2, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "RBS-mRFP-His", 
4399, 1G, BBa_K1404007, pSB1C3, --, OK, , Generator, 1, iGEM14_INSA-LYON, , , , Inconsistent(A), Inconsistent  match for other parts?, "p70-CsgA-His  His-tagged curli generator", 
4399, 1H, BBa_K1491015, pSB1C3, --, OK, , Coding, 1, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "Codon Optimized KillerRed", 
4399, 1I, BBa_K1404008, pSB1C3, --, OK, , Generator, 1, iGEM14_INSA-LYON, , , , Confirmed(A), , "p70-CsgA-His*2  double His-tagged curli generator", 
4399, 1J, BBa_K1491016, pSB1C3, --, OK, , Composite, 3, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "Lac Inducible Codon Optimized KillerRed", 
4399, 1K, BBa_K1333005, pSB1C3, --, OK, , Coding, 1, iGEM14_SYSU-China, , , , Confirmed(A), , "M13 bacteriophage g8p with a FLAG tag on C-terminal", 
4399, 1L, BBa_K1491017, pSB1C3, --, OK, , Coding, 1, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "Codon Optimized Supernova", 
4399, 1M, BBa_K1333101, pSB1C3, --, OK, , Coding, 2, iGEM14_SYSU-China, , , , Confirmed(A), , "RBS DNAQ", 
4399, 1N, BBa_K1491018, pSB1C3, --, OK, , Composite, 3, iGEM14_Carnegie_Mellon, , , , Confirmed(A), , "Lac Inducible Codon Optimized Supernova", 
4399, 1O, BBa_K1333102, pSB1C3, --, OK, , Coding, 2, iGEM14_SYSU-China, , , , Confirmed(A), , "RBS umuC", 
4399, 1P, BBa_K1499200, pSB1C3, --, OK, , Coding, 1, iGEM14_StanfordBrownSpelman, , , , Confirmed(A), , "Deinococcus radiodurans UV DNA damage endonuclease - uvsE ", 
4399, 2A, BBa_K1362053, pSB1C3, --, OK, , DNA, 6, iGEM14_Heidelberg, , , , Confirmed(A), , "Carrier for RFC[105] N-terminal inserts", 
4399, 2B, BBa_K1351002, pSB1C3, --, OK, , Coding, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "Chondroitin 4 sulfotransferase-derived peptide binding to NADH Oxidase of S. pneumoniae ", 
4399, 2C, BBa_K1362054, pSB1C3, --, OK, , Composite, 8, iGEM14_Heidelberg, , , , Confirmed(A), , "SsrA degradation tag as RFC[105] C-terminal insert", 
4399, 2D, BBa_K1351003, pSB1C3, --, OK, , Coding, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "Laminin-derived peptide binding to NADH Oxidase of S. pneumoniae ", 
4399, 2E, BBa_K1362055, pSB1C3, --, OK, , Composite, 8, iGEM14_Heidelberg, , , , Confirmed(A), , "MinD MTS as RFC[105] C-terminal insert", 
4399, 2F, BBa_K1351004, pSB1C3, --, OK, , Regulatory, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "SigD-dependent promoter of the LytABC locus (PlytA) of Bacillus subtilis", 
4399, 2G, BBa_K1362056, pSB1C3, --, OK, , Composite, 6, iGEM14_Heidelberg, , , , Confirmed(A), , "Myristoilation signal sequence as RFC[105] N-terminal insert", 
4399, 2H, BBa_K1351005, pSB1C3, --, OK, , Regulatory, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "SigD-dependent flagellin promoter (Phag) of Bacillus subtilis", 
4399, 2I, BBa_K1362057, pSB1C3, --, OK, , Tag, 6, iGEM14_Heidelberg, , , , Confirmed(A), , "NLS as RFC[105] N-terminal insert", 
4399, 2J, BBa_K1351006, pSB1C3, --, OK, , Coding, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "CWB domain of B. subtilis major autolysin LytC", 
4399, 2K, BBa_K1362058, pSB1C3, --, OK, , Tag, 6, iGEM14_Heidelberg, , , , Confirmed(A), , "PelB leading sequence as RFC[105] N-terminal insert", 
4399, 2L, BBa_K1351007, pSB1C3, --, OK, , Coding, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "CWB domain of B. subtilis minor autolysin LytE", 
4399, 2M, BBa_K1362059, pSB1C3, --, OK, , Tag, 6, iGEM14_Heidelberg, , , , Confirmed(A), , "PKI-NES as RFC[105] N-terminal insert", 
4399, 2N, BBa_K1351008, pSB1C3, --, OK, , Coding, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "Signal peptide of B. subtilis endonuclease YhcR", 
4399, 2O, BBa_K1362100, pSB1C3, --, OK, , Composite, 16, iGEM14_Heidelberg, , , , Long part(A), , "RBS + NpuDnaE N-intein RFC[105] assembly construct (with His6)", 
4399, 2P, BBa_K1351010, pSB1C3, --, OK, , Coding, 1, iGEM14_LMU-Munich, , , , Confirmed(A), , "Cell wall-anchoring domain of B. subtilis endonuclease YhcR", 
4399, 3A, BBa_K1333105, pSB1C3, --, OK, , Coding, 2, iGEM14_SYSU-China, , , , Confirmed(A), , "RBS recA730", 
4399, 3B, BBa_K1499201, pSB1C3, --, OK, , Coding, 1, iGEM14_StanfordBrownSpelman, , , , Confirmed(A), , "Deinococcus radiodurans uracil-DNA glycosylase 1", 
4399, 3C, BBa_K1333106, pSB1C3, --, OK, , Coding, 2, iGEM14_SYSU-China, , , , Confirmed(A), , "RBS umuD'", 
4399, 3D, BBa_K1499202, pSB1C3, --, OK, , Coding, 1, iGEM14_StanfordBrownSpelman, , , , Confirmed(A), , "Deinococcus radiodurans uracil-DNA glycosylase 2", 
4399, 3E, BBa_K1333200, pSB1C3, --, OK, , Coding, 1, iGEM14_SYSU-China, , , , Confirmed(A), , "lambda cI-LGF2(E75A)", 
